Id,Label,indegree,outdegree,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,stat_inf_class,eigencentrality
ThomasRebornID,ThomasRebornID,6,0,6,0,0,0,0,312,276,0.022402
geshamahendra7114,geshamahendra7114,0,2,2,1,1,1,0,312,276,0
nodamekira8580,nodamekira8580,0,2,2,1,1,1,0,312,276,0
user-vb9ul6cj9xseriuss,user-vb9ul6cj9xseriuss,1,0,1,0,0,0,0,312,276,0.002837
alvinjacob15001,alvinjacob15001,1,3,4,2,0.8,0.875,0,312,276,0.002837
Adsnyt13,Adsnyt13,0,2,2,1,1,1,0,312,276,0
langit_biru_19,langit_biru_19,0,2,2,1,1,1,0,312,276,0
Elon_musk77777,Elon_musk77777,0,2,2,1,1,1,0,299,276,0
BERBATANKs,BERBATANKs,199,1,200,0,0,0,0,299,276,1
heriahmad141Buzzer,heriahmad141Buzzer,1,0,1,0,0,0,0,299,276,0.002837
Voyneee,Voyneee,1,1,2,1,1,1,0,299,276,0.002837
heriahmad141,heriahmad141,15,0,15,0,0,0,0,299,276,0.052672
bc1e6,bc1e6,0,2,2,1,1,1,0,299,276,0
heriahmad141lu,heriahmad141lu,6,0,6,0,0,0,0,299,276,0.017023
BintangXD,BintangXD,1,2,3,4,0.385542,0.424479,0,299,276,0.025957
doraemongaming9087,doraemongaming9087,0,1,1,1,1,1,0,299,276,0
heriahmad141BUZER,heriahmad141BUZER,1,0,1,0,0,0,0,293,276,0.002837
kyuunspark2392masyarakat,kyuunspark2392masyarakat,1,0,1,0,0,0,0,293,276,0.002837
gvixer8850,gvixer8850,0,2,2,1,1,1,0,299,276,0
RidoPanja,RidoPanja,0,1,1,1,1,1,0,299,276,0
brorob-rf8gm,brorob-rf8gm,0,2,2,1,1,1,0,299,276,0
kyuunspark2392yang,kyuunspark2392yang,1,0,1,0,0,0,0,299,276,0.002837
donzdf5461,donzdf5461,1,2,3,1,1,1,0.000002,299,276,0.025957
kyuunspark2392beliau,kyuunspark2392beliau,1,0,1,0,0,0,0,299,276,0.007781
krishnaadin7275,krishnaadin7275,0,2,2,1,1,1,0,299,276,0
Voyneeejangan,Voyneeejangan,1,0,1,0,0,0,0,299,276,0.002837
JohnSmith-hm8xl,JohnSmith-hm8xl,2,1,3,1,1,1,0,299,276,0.005674
NoName-NoExis,NoName-NoExis,0,3,3,1,1,1,0,299,276,0
kyuunspark2392bantu,kyuunspark2392bantu,1,0,1,0,0,0,0,299,276,0.002837
oldfaramist,oldfaramist,0,2,2,4,0.388235,0.426768,0,299,276,0
farrrr-uk,farrrr-uk,0,2,2,1,1,1,0,299,276,0
henybudirahayy6597,henybudirahayy6597,0,2,2,1,1,1,0,299,276,0
heriahmad141loe,heriahmad141loe,1,0,1,0,0,0,0,299,276,0.002837
AbuUmar63,AbuUmar63,0,1,1,1,1,1,0,299,276,0
MusannipSanip,MusannipSanip,0,2,2,1,1,1,0,299,276,0
heriahmad141muncul,heriahmad141muncul,1,0,1,0,0,0,0,299,276,0.002837
afriandaarmanaputra6521,afriandaarmanaputra6521,0,2,2,1,1,1,0,299,276,0
MhmadNdy,MhmadNdy,0,2,2,1,1,1,0,299,276,0
AkunBaru-t2q,AkunBaru-t2q,0,2,2,4,0.388235,0.426768,0,299,276,0
sanandafirdausalkindi4136,sanandafirdausalkindi4136,0,2,2,1,1,1,0,299,276,0
Asepsepsurisepnah,Asepsepsurisepnah,1,0,1,0,0,0,0,299,276,0.002837
96-y4e,96-y4e,0,2,2,1,1,1,0,299,276,0
kyuunspark2392dukung,kyuunspark2392dukung,4,0,4,0,0,0,0,299,276,0.011348
fauzyaristian2755,fauzyaristian2755,0,1,1,1,1,1,0,299,276,0
isalbob,isalbob,1,2,3,4,0.385542,0.424479,0,299,276,0.025957
amakwarid,amakwarid,0,1,1,1,1,1,0,299,276,0
kuunspar2392,kuunspar2392,1,0,1,0,0,0,0,299,276,0.002837
ariefkurniawan1026,ariefkurniawan1026,0,2,2,1,1,1,0,299,276,0
kyuunspark2392di,kyuunspark2392di,1,0,1,0,0,0,0,293,276,0.007781
zennj6897,zennj6897,0,2,2,2,0.666667,0.75,0,299,276,0
eritenk7838,eritenk7838,0,2,2,1,1,1,0,299,276,0
kyuunspark2392dewasa,kyuunspark2392dewasa,1,0,1,0,0,0,0,299,276,0.002837
ringga-dev,ringga-dev,0,1,1,1,1,1,0,299,276,0
fahriahmad6876,fahriahmad6876,0,1,1,1,1,1,0,299,276,0
dandi50_-,dandi50_-,0,4,4,3,0.588235,0.683333,0,308,276,0
heriahmad141ini,heriahmad141ini,2,0,2,0,0,0,0,308,276,0.005674
yugo_sans,yugo_sans,1,1,2,1,1,1,0,293,276,0.002837
heriahmad141termul,heriahmad141termul,1,0,1,0,0,0,0,293,276,0.007781
malpa5033,malpa5033,0,1,1,1,1,1,0,299,276,0
nawasenaacintya,nawasenaacintya,0,1,1,1,1,1,0,299,276,0
iamid5686,iamid5686,0,1,1,1,1,1,0,299,276,0
ronaldalex3612,ronaldalex3612,0,1,1,1,1,1,0,299,276,0
XiaoMerlin,XiaoMerlin,0,2,2,1,1,1,0,299,276,0
heriahmad141menghilang,heriahmad141menghilang,1,0,1,0,0,0,0,299,276,0.002837
P4paZo1a,P4paZo1a,0,2,2,1,1,1,0,299,276,0
royrjndr,royrjndr,0,1,1,1,1,1,0,299,276,0
rozakshiba6024,rozakshiba6024,0,1,1,1,1,1,0,299,276,0
desainbangun3885,desainbangun3885,0,1,1,1,1,1,0,299,276,0
rumput_laut_hindia_selatan,rumput_laut_hindia_selatan,0,2,2,1,1,1,0,299,276,0
christiantosetiawan9269,christiantosetiawan9269,0,1,1,1,1,1,0,299,276,0
ilhamanto2227,ilhamanto2227,1,2,3,4,0.385542,0.424479,0,299,276,0.025957
utuhhbrrr2626,utuhhbrrr2626,0,2,2,1,1,1,0,299,276,0
yugo_sansmantap,yugo_sansmantap,1,0,1,0,0,0,0,299,276,0.002837
ternyatagelap2020,ternyatagelap2020,0,1,1,1,1,1,0,299,276,0
zero03-one,zero03-one,0,2,2,4,0.388235,0.426768,0,299,276,0
rahmadani5523,rahmadani5523,0,2,2,1,1,1,0,299,276,0
fadhCorpitu,fadhCorpitu,1,0,1,0,0,0,0,299,276,0.002837
BintangXDHati2,BintangXDHati2,1,0,1,0,0,0,0,150,276,0.003875
antoniusjupiker2424,antoniusjupiker2424,0,2,2,1,1,1,0,299,276,0
PengemarBerat-pd1csada,PengemarBerat-pd1csada,1,0,1,0,0,0,0,279,276,0.002837
AhlanSouqin,AhlanSouqin,0,1,1,1,1,1,0,299,276,0
fadhCorphati-hati,fadhCorphati-hati,1,0,1,0,0,0,0,293,276,0.002837
testok2025,testok2025,0,2,2,1,1,1,0,299,276,0
kyuunspark2392tolol,kyuunspark2392tolol,1,0,1,0,0,0,0,299,276,0.002837
WarRobotsGameroom,WarRobotsGameroom,0,2,2,1,1,1,0,299,276,0
winz8354,winz8354,1,2,3,4,0.385542,0.424479,0,299,276,0.025957
Justyoneonion,Justyoneonion,0,3,3,1,1,1,0,299,276,0
힐만94ups,힐만94ups,1,0,1,0,0,0,0,299,276,0.002837
TengkuPangeran,TengkuPangeran,0,3,3,4,0.375,0.444444,0,299,276,0
힐만94jerom,힐만94jerom,1,0,1,0,0,0,0,299,276,0.002837
Gun-r5y,Gun-r5y,0,1,1,1,1,1,0,299,276,0
qesavofernanda2259,qesavofernanda2259,0,2,2,1,1,1,0,299,276,0
kyuunspark2392E.,kyuunspark2392E.,1,0,1,0,0,0,0,299,276,0.002837
Lovemmmuah,Lovemmmuah,0,1,1,1,1,1,0,299,276,0
violetevergarden1735,violetevergarden1735,0,2,2,1,1,1,0,299,276,0
힐만94jadi,힐만94jadi,1,0,1,0,0,0,0,299,276,0.002837
suswanto4589,suswanto4589,0,2,2,1,1,1,0,299,276,0
RL.animals,RL.animals,0,1,1,1,1,1,0,299,276,0
gamtazy,gamtazy,0,2,2,4,0.388235,0.426768,0,299,276,0
fauzanreyhan,fauzanreyhan,0,2,2,1,1,1,0,299,276,0
heriahmad141kalau,heriahmad141kalau,1,0,1,0,0,0,0,299,276,0.002837
Artur-g8t,Artur-g8t,0,2,2,1,1,1,0,299,276,0
heriahmad141dari,heriahmad141dari,1,0,1,0,0,0,0,299,276,0.002837
noOne-freaky,noOne-freaky,0,2,2,1,1,1,0,299,276,0
heriahmad141cair,heriahmad141cair,1,0,1,0,0,0,0,299,276,0.002837
takisrobot,takisrobot,0,1,1,1,1,1,0,299,276,0
nifakartint5995,nifakartint5995,0,2,2,1,1,1,0,299,276,0
bithabercerita,bithabercerita,0,2,2,1,1,1,0,299,276,0
heriahmad141ditukar,heriahmad141ditukar,1,0,1,0,0,0,0,299,276,0.002837
TheYours1.1,TheYours1.1,0,1,1,1,1,1,0,299,276,0
taniaaprilia8567,taniaaprilia8567,0,2,2,1,1,1,0,299,276,0
JohnSmith-hm8xlbuzzer,JohnSmith-hm8xlbuzzer,1,0,1,0,0,0,0,299,276,0.002837
rezadroidjr,rezadroidjr,0,1,1,1,1,1,0,299,276,0
wakwokwakwoknotonlitokdetok,wakwokwakwoknotonlitokdetok,0,1,1,1,1,1,0,299,276,0
muhimingojali2003,muhimingojali2003,0,1,1,1,1,1,0,299,276,0
Yoksz11,Yoksz11,0,2,2,1,1,1,0,299,276,0
rz_editz8929,rz_editz8929,0,2,2,1,1,1,0,299,276,0
kyuunspark2392penengah,kyuunspark2392penengah,1,0,1,0,0,0,0,299,276,0.002837
weare5263,weare5263,0,2,2,1,1,1,0,299,276,0
yugo_sansyow,yugo_sansyow,1,0,1,0,0,0,0,299,276,0.002837
andikalfs,andikalfs,1,2,3,1,1,1,0.000002,299,276,0.025957
kyuunspark2392kenapa,kyuunspark2392kenapa,1,0,1,0,0,0,0,299,276,0.007781
Rizwanxd-e9b,Rizwanxd-e9b,0,2,2,1,1,1,0,299,276,0
accsstore32,accsstore32,0,1,1,1,1,1,0,299,276,0
chicaoy,chicaoy,0,3,3,1,1,1,0,299,276,0
heriahmad141elu,heriahmad141elu,2,0,2,0,0,0,0,299,276,0.005674
kyuunspark2392indonesia,kyuunspark2392indonesia,1,0,1,0,0,0,0,299,276,0.002837
syafk4218,syafk4218,1,3,4,4,0.395062,0.445313,0.000002,299,276,0.025957
Yesslyn,Yesslyn,0,2,2,1,1,1,0,299,276,0
hajaraswad6833,hajaraswad6833,0,2,2,1,1,1,0,299,276,0
heriahmad141buzzer,heriahmad141buzzer,2,0,2,0,0,0,0,299,276,0.005674
SuryaSeptian-et7yn,SuryaSeptian-et7yn,0,2,2,1,1,1,0,299,276,0
heriahmad141org,heriahmad141org,1,0,1,0,0,0,0,299,276,0.002837
nursyamsi6503,nursyamsi6503,0,3,3,1,1,1,0,299,276,0
힐만94buzzer,힐만94buzzer,1,0,1,0,0,0,0,299,276,0.002837
barolandnirwana714,barolandnirwana714,0,2,2,1,1,1,0,308,276,0
IronMan-pw2uz,IronMan-pw2uz,0,1,1,1,1,1,0,299,276,0
ibnumaliki807,ibnumaliki807,0,3,3,1,1,1,0,299,276,0
heriahmad141kampret,heriahmad141kampret,1,0,1,0,0,0,0,299,276,0.002837
quotesforlyfe1149,quotesforlyfe1149,0,2,2,1,1,1,0,299,276,0
heriahmad141heri,heriahmad141heri,1,0,1,0,0,0,0,299,276,0.002837
NayNawamraf,NayNawamraf,0,4,4,4,0.410526,0.463675,0,308,276,0
kyuunspark2392dia,kyuunspark2392dia,1,0,1,0,0,0,0,299,276,0.002837
cantholdmyfart,cantholdmyfart,0,3,3,1,1,1,0,299,276,0
heriahmad141berarti,heriahmad141berarti,1,0,1,0,0,0,0,299,276,0.002837
kyuunspark2392malah,kyuunspark2392malah,1,0,1,0,0,0,0,299,276,0.002837
SETSUNAFSEIEI885,SETSUNAFSEIEI885,0,1,1,1,1,1,0,299,276,0
Bagus_Al_Hakim,Bagus_Al_Hakim,1,1,2,1,1,1,0,299,276,0.002837
RaanaaNuya,RaanaaNuya,0,2,2,1,1,1,0,299,276,0
LittleStar-i7l,LittleStar-i7l,0,2,2,1,1,1,0,299,276,0
dandipratama8483,dandipratama8483,0,2,2,1,1,1,0,299,276,0
heriahmad141bapak,heriahmad141bapak,1,0,1,0,0,0,0,299,276,0.002837
denitasari2154,denitasari2154,0,2,2,5,0.285714,0.347727,0,299,276,0
muhammadzaki6828,muhammadzaki6828,0,2,2,1,1,1,0,299,276,0
힐만94bukan,힐만94bukan,1,0,1,0,0,0,0,299,276,0.002837
Kiarapramesty,Kiarapramesty,0,2,2,1,1,1,0,299,276,0
heriahmad141orang,heriahmad141orang,1,0,1,0,0,0,0,299,276,0.002837
Miqu-q6c,Miqu-q6c,0,2,2,1,1,1,0,299,276,0
nawasenaacintyandak,nawasenaacintyandak,1,0,1,0,0,0,0,299,276,0.002837
yudhis13,yudhis13,0,2,2,1,1,1,0,299,276,0
calonpengamat,calonpengamat,0,2,2,1,1,1,0,299,276,0
heriahmad141ferry,heriahmad141ferry,1,0,1,0,0,0,0,299,276,0.002837
ciedie3,ciedie3,0,1,1,1,1,1,0,299,276,0
JohnSmith-hm8xllah,JohnSmith-hm8xllah,1,0,1,0,0,0,0,38,276,0.002837
thalitasarahalfiah4152,thalitasarahalfiah4152,0,2,2,1,1,1,0,299,276,0
heriahmad141..ngomong,heriahmad141..ngomong,1,0,1,0,0,0,0,185,276,0.002837
unfxd-path,unfxd-path,0,2,2,1,1,1,0,299,276,0
BintangXDbuzzer,BintangXDbuzzer,1,0,1,0,0,0,0,299,276,0.002837
adjiew3901,adjiew3901,0,1,1,1,1,1,0,299,276,0
MitycalGlory-k1f,MitycalGlory-k1f,0,2,2,4,0.388235,0.426768,0,299,276,0
kyuunspark2392goblok,kyuunspark2392goblok,1,0,1,0,0,0,0,247,276,0.002837
Gaca-28,Gaca-28,0,2,2,1,1,1,0,299,276,0
kyuunspark2392lu,kyuunspark2392lu,1,0,1,0,0,0,0,299,276,0.002837
anulvcky5894,anulvcky5894,1,1,2,1,1,1,0,299,276,0.002837
janarnurrohmiati3560,janarnurrohmiati3560,0,1,1,1,1,1,0,299,276,0
artzundi8503,artzundi8503,0,2,2,1,1,1,0,299,276,0
heriahmad141kau,heriahmad141kau,1,0,1,0,0,0,0,299,276,0.002837
nagaterbang02,nagaterbang02,0,2,2,4,0.388235,0.426768,0,299,276,0
chillaxmee,chillaxmee,0,2,2,1,1,1,0,299,276,0
IlhamMaualanaAchya,IlhamMaualanaAchya,0,2,2,1,1,1,0,299,276,0
yugo_sanshuu,yugo_sanshuu,1,0,1,0,0,0,0,299,276,0.002837
ahmadfaiqhandazi28,ahmadfaiqhandazi28,0,2,2,1,1,1,0,299,276,0
heriahmad141siaaaa,heriahmad141siaaaa,1,0,1,0,0,0,0,299,276,0.002837
kingsad8012,kingsad8012,0,1,1,1,1,1,0,299,276,0
irsyadmuhammad7744,irsyadmuhammad7744,0,1,1,1,1,1,0,299,276,0
igustingurahagunggedeadina1190,igustingurahagunggedeadina1190,0,1,1,1,1,1,0,299,276,0
nisaululya,nisaululya,0,2,2,1,1,1,0,299,276,0
kyuunspark2392yg,kyuunspark2392yg,1,0,1,0,0,0,0,299,276,0.002837
mulccyonoo745,mulccyonoo745,0,1,1,1,1,1,0,299,276,0
maryantisapitri9160,maryantisapitri9160,0,2,2,1,1,1,0,299,276,0
ucok_merdetni,ucok_merdetni,1,0,1,0,0,0,0,299,276,0.002837
ste5p,ste5p,0,2,2,1,1,1,0,299,276,0
muhammadsayid3963,muhammadsayid3963,0,2,2,1,1,1,0,299,276,0
kyuunspark2392dedi,kyuunspark2392dedi,1,0,1,0,0,0,0,299,276,0.002837
JebJob,JebJob,0,2,2,1,1,1,0,299,276,0
ucok_merdetprepeet...buuz.,ucok_merdetprepeet...buuz.,1,0,1,0,0,0,0,299,276,0.002837
anggaraputra2888,anggaraputra2888,0,1,1,1,1,1,0,299,276,0
ardinugroho8376,ardinugroho8376,0,1,1,1,1,1,0,299,276,0
tumbalff6414,tumbalff6414,0,2,2,1,1,1,0,299,276,0
valdis0609,valdis0609,0,1,1,1,1,1,0,299,276,0
D4WSONS,D4WSONS,0,3,3,1,1,1,0,299,276,0
ucok_merdetjijik,ucok_merdetjijik,1,0,1,0,0,0,0,299,276,0.002837
Moonlight-Manhwa,Moonlight-Manhwa,0,2,2,4,0.388235,0.426768,0,299,276,0
desainbangun3885FI,desainbangun3885FI,1,0,1,0,0,0,0,299,276,0.002837
rafiqchannel1530,rafiqchannel1530,0,2,2,1,1,1,0,299,276,0
endah9612,endah9612,0,2,2,1,1,1,0,299,276,0
kyuunspark2392ngapain,kyuunspark2392ngapain,1,0,1,0,0,0,0,299,276,0.002837
gehemehe6056,gehemehe6056,0,1,1,1,1,1,0,299,276,0
kyuunspark2392tidak,kyuunspark2392tidak,1,0,1,0,0,0,0,299,276,0.002837
Asrulgabir,Asrulgabir,0,1,1,1,1,1,0,299,276,0
NK-ec3lc,NK-ec3lc,0,1,1,1,1,1,0,299,276,0
feryrizkyrukmana9048,feryrizkyrukmana9048,0,1,1,1,1,1,0,299,276,0
samsuwarlis,samsuwarlis,0,2,2,1,1,1,0,299,276,0
kyuunspark2392Prabowo,kyuunspark2392Prabowo,1,0,1,0,0,0,0,299,276,0.002837
rhivarch,rhivarch,0,2,2,1,1,1,0,299,276,0
BERBATANKssemua,BERBATANKssemua,1,0,1,0,0,0,0,299,276,0.002837
rhivarchorang2,rhivarchorang2,1,0,1,0,0,0,0,308,276,0.018977
ahmadgunturr8179,ahmadgunturr8179,0,2,2,1,1,1,0,299,276,0
Voyneeeni,Voyneeeni,1,0,1,0,0,0,0,299,276,0.002837
triespras9893,triespras9893,0,2,2,1,1,1,0,299,276,0
desainbangun3885hahaha,desainbangun3885hahaha,1,0,1,0,0,0,0,299,276,0.002837
farisnaufalhabibi5013,farisnaufalhabibi5013,1,2,3,1,1,1,0.000002,299,276,0.025957
kyuunspark2392Megawati,kyuunspark2392Megawati,1,0,1,0,0,0,0,299,276,0.007781
BLEUOCEAN-l2j,BLEUOCEAN-l2j,0,2,2,1,1,1,0,299,276,0
RidoPanjaBenar,RidoPanjaBenar,1,0,1,0,0,0,0,299,276,0.002837
Voyneeeganeng,Voyneeeganeng,1,0,1,0,0,0,0,235,276,0.002837
kyuunspark2392ari,kyuunspark2392ari,1,0,1,0,0,0,0,235,276,0.002837
andimenhy4506,andimenhy4506,0,2,2,1,1,1,0,299,276,0
kyuunspark2392elu,kyuunspark2392elu,1,0,1,0,0,0,0,299,276,0.002837
kyuunspark2392ini,kyuunspark2392ini,1,0,1,0,0,0,0,299,276,0.007781
rakyatkecil_,rakyatkecil_,0,1,1,1,1,1,0,299,276,0
amakwaridprettt,amakwaridprettt,1,0,1,0,0,0,0,38,276,0.002837
bad-goyimm,bad-goyimm,0,2,2,4,0.388235,0.426768,0,299,276,0
nurrahmannurrahman4238,nurrahmannurrahman4238,0,2,2,1,1,1,0,299,276,0
kyuunspark2392hahaha,kyuunspark2392hahaha,1,0,1,0,0,0,0,299,276,0.002837
ninoryu8585,ninoryu8585,0,2,2,4,0.388235,0.426768,0,299,276,0
anggurmerah4836,anggurmerah4836,0,2,2,1,1,1,0,299,276,0
kyuunspark2392pasti,kyuunspark2392pasti,1,0,1,0,0,0,0,299,276,0.002837
Asepsepsurisepbagus,Asepsepsurisepbagus,1,0,1,0,0,0,0,131,276,0.002837
limpasuphone935,limpasuphone935,0,2,2,4,0.388235,0.426768,0,299,276,0
brorob-rf8gmwkwkwk,brorob-rf8gmwkwkwk,1,0,1,0,0,0,0,185,276,0.005952
nerimorejeki,nerimorejeki,0,2,2,1,1,1,0,299,276,0
yugo_sansjustru,yugo_sansjustru,1,0,1,0,0,0,0,299,276,0.002837
maulanadaffabhagaskara,maulanadaffabhagaskara,0,3,3,1,1,1,0,299,276,0
Voyneeekamu,Voyneeekamu,1,0,1,0,0,0,0,299,276,0.002837
kyuunspark2392trus,kyuunspark2392trus,1,0,1,0,0,0,0,299,276,0.002837
fininwahdiyani2941,fininwahdiyani2941,0,1,1,1,1,1,0,299,276,0
cahyogunakan277,cahyogunakan277,0,2,2,1,1,1,0,299,276,0
kyuunspark2392anies,kyuunspark2392anies,1,0,1,0,0,0,0,299,276,0.002837
VollyAnto,VollyAnto,0,1,1,1,1,1,0,300,277,0
dediqubuzer,dediqubuzer,1,0,1,0,0,0,0,300,277,0.002837
NdhlahomMandhlahom,NdhlahomMandhlahom,1,0,1,0,0,0,0,72,276,0.00433
JeonChan_PhD.,JeonChan_PhD.,0,1,1,1,1,1,0,301,278,0
yudiarmanda9064,yudiarmanda9064,1,0,1,0,0,0,0,301,278,0.002837
LLLLlll__0000gw,LLLLlll__0000gw,1,0,1,0,0,0,0,72,276,0.005608
AntiPembodohan,AntiPembodohan,1,1,2,0,0,0,0,302,279,0.004088
kaniagitadewi35,kaniagitadewi35,0,1,1,1,1,1,0,72,276,0
bocahungu8874,bocahungu8874,3,0,3,0,0,0,0,72,276,0.010004
muhammadfauzan194,muhammadfauzan194,0,1,1,1,1,1,0,72,276,0
7intaputih936,7intaputih936,1,0,1,0,0,0,0,72,276,0.00433
Sifat_Asli,Sifat_Asli,14,2,16,1,1,1,0.000006,233,276,0.109749
ahmadnursalimimamsyafii2556,ahmadnursalimimamsyafii2556,0,1,1,2,0.666667,0.75,0,233,276,0
dedeyusuf223berisik,dedeyusuf223berisik,1,0,1,0,0,0,0,233,276,0.029134
Red-Broccoli13,Red-Broccoli13,0,1,1,2,0.666667,0.75,0,233,276,0
HU_Fans,HU_Fans,0,2,2,3,0.515152,0.54902,0,233,276,0
Alauddin-2025-graduatedbuzzer,Alauddin-2025-graduatedbuzzer,2,0,2,0,0,0,0,233,276,0.006713
nephyputera8054,nephyputera8054,0,1,1,2,0.666667,0.75,0,233,276,0
ylvars116,ylvars116,0,2,2,3,0.448276,0.487179,0,233,276,0
ayahazraboysak3727,ayahazraboysak3727,0,2,2,3,0.515152,0.54902,0,233,276,0
gopayanccell9771,gopayanccell9771,0,2,2,3,0.448276,0.487179,0,233,276,0
kipasin4432,kipasin4432,0,1,1,1,1,1,0,303,280,0
ozzy833,ozzy833,3,0,3,0,0,0,0,303,280,0.008511
rengkuhajinugroho9907,rengkuhajinugroho9907,0,1,1,1,1,1,0,303,280,0
la-bandiera,la-bandiera,0,1,1,1,1,1,0,303,280,0
POSEIDON-HADES-n7l,POSEIDON-HADES-n7l,1,0,1,0,0,0,0,286,276,0.002837
RamanSyach-s2f,RamanSyach-s2f,0,1,1,3,0.5,0.611111,0,304,276,0
mrrachmat2761,mrrachmat2761,7,2,9,2,0.666667,0.75,0.000001,304,276,0.031589
gatotkaca-d7r,gatotkaca-d7r,1,2,3,1,1,1,0.000001,304,276,0.011999
gatotkaca-d7rBro,gatotkaca-d7rBro,1,0,1,0,0,0,0,304,276,0.002837
gatotkaca-d7rPPN,gatotkaca-d7rPPN,1,0,1,0,0,0,0,304,276,0.002837
mrrachmat2761brt,mrrachmat2761brt,1,0,1,0,0,0,0,304,276,0.005405
rezasembodo7093,rezasembodo7093,0,1,1,1,1,1,0,305,281,0
deonechan,deonechan,1,0,1,0,0,0,0,305,281,0.002837
Jerapahsebat-YCG,Jerapahsebat-YCG,0,1,1,1,1,1,0,306,282,0
k4ratachi,k4ratachi,1,0,1,0,0,0,0,306,282,0.002837
rakatfqrhmn853,rakatfqrhmn853,1,1,2,0,0,0,0,307,283,0.004088
MasyarakatAlternativEasyRunr,MasyarakatAlternativEasyRunr,5,0,5,0,0,0,0,308,276,0.031363
ahnafadibb,ahnafadibb,1,2,3,1,1,1,0,308,276,0.002837
allejandroEmanmau,allejandroEmanmau,1,0,1,0,0,0,0,308,276,0.003875
rangga.syhghni,rangga.syhghni,0,2,2,1,1,1,0,308,276,0
allejandroEmanwkwkwk,allejandroEmanwkwkwk,1,0,1,0,0,0,0,308,276,0.002837
AwanAdas,AwanAdas,0,2,2,2,0.75,0.833333,0,308,276,0
allejandroEmanprovok,allejandroEmanprovok,1,0,1,0,0,0,0,308,276,0.002837
soeseno7,soeseno7,79,0,79,0,0,0,0,308,276,0.295
YellowHappyFace,YellowHappyFace,0,2,2,1,1,1,0,308,276,0
allejandroEmanlebih,allejandroEmanlebih,1,0,1,0,0,0,0,308,276,0.002837
candrakurniawan6813,candrakurniawan6813,0,1,1,1,1,1,0,308,276,0
mahendraalwy02,mahendraalwy02,0,2,2,3,0.529412,0.592593,0,308,276,0
cggrtsbvrsleep,cggrtsbvrsleep,0,2,2,1,1,1,0,308,276,0
allejandroEmanPROVOKKKKKK,allejandroEmanPROVOKKKKKK,1,0,1,0,0,0,0,308,276,0.002837
GojoSatoru-r4p8e,GojoSatoru-r4p8e,0,2,2,3,0.529412,0.592593,0,308,276,0
HandsomeMan-i4b,HandsomeMan-i4b,0,1,1,1,1,1,0,308,276,0
Andika-q2g,Andika-q2g,0,3,3,1,1,1,0,308,276,0
allejandroEmanbuzzer²,allejandroEmanbuzzer²,1,0,1,0,0,0,0,308,276,0.002837
Pangerannnnnn7,Pangerannnnnn7,0,2,2,3,0.529412,0.592593,0,308,276,0
Goodmood19,Goodmood19,0,1,1,1,1,1,0,308,276,0
iwandato195,iwandato195,0,1,1,1,1,1,0,308,276,0
jjs529,jjs529,0,1,1,1,1,1,0,308,276,0
uuiiinn,uuiiinn,0,1,1,1,1,1,0,308,276,0
raditedite,raditedite,0,2,2,3,0.529412,0.592593,0,308,276,0
MasGibranBeler,MasGibranBeler,0,2,2,5,0.333333,0.391667,0,286,276,0
ilhamamelz5159,ilhamamelz5159,1,1,2,1,1,1,0,308,276,0.002837
BaraGulla,BaraGulla,0,2,2,3,0.529412,0.592593,0,308,276,0
Asal0mle,Asal0mle,0,1,1,1,1,1,0,308,276,0
MissSuwardhi,MissSuwardhi,0,1,1,1,1,1,0,308,276,0
IndaraRiyaba-lg8sq,IndaraRiyaba-lg8sq,0,2,2,1,1,1,0,308,276,0
allejandroEmanprovokator,allejandroEmanprovokator,1,0,1,0,0,0,0,308,276,0.002837
mr.nobody12.3,mr.nobody12.3,0,1,1,1,1,1,0,308,276,0
alvintabliqh6779,alvintabliqh6779,0,2,2,1,1,1,0,308,276,0
allejandroEmanhqlah,allejandroEmanhqlah,1,0,1,0,0,0,0,308,276,0.002837
dannyramdhan5533,dannyramdhan5533,0,1,1,1,1,1,0,308,276,0
ilhamamelz5159iya,ilhamamelz5159iya,2,0,2,0,0,0,0,308,276,0.005674
zessper,zessper,0,2,2,1,1,1,0,308,276,0
allejandroEmannah,allejandroEmannah,2,0,2,0,0,0,0,308,276,0.005674
allejandroEmanikn,allejandroEmanikn,1,0,1,0,0,0,0,293,276,0.002837
tokosusu5268Udah,tokosusu5268Udah,1,0,1,0,0,0,0,293,276,0.002837
ilhamamelz5159lu,ilhamamelz5159lu,1,0,1,0,0,0,0,293,276,0.002837
bukannabi-z3z,bukannabi-z3z,0,1,1,1,1,1,0,308,276,0
asalaja9541,asalaja9541,0,1,1,1,1,1,0,308,276,0
lilyy5386,lilyy5386,0,2,2,1,1,1,0,308,276,0
allejandroEmanuda,allejandroEmanuda,1,0,1,0,0,0,0,308,276,0.002837
arkub0589,arkub0589,0,2,2,1,1,1,0,308,276,0
allejandroEmanrusuh,allejandroEmanrusuh,1,0,1,0,0,0,0,308,276,0.002837
allejandroEmanbuzzer,allejandroEmanbuzzer,4,0,4,0,0,0,0,308,276,0.011348
RizkyAditya25-m6o4d,RizkyAditya25-m6o4d,1,1,2,1,1,1,0,226,276,0.005952
zeinrusli,zeinrusli,0,2,2,1,1,1,0,308,276,0
allejandroEmanbasi,allejandroEmanbasi,1,0,1,0,0,0,0,308,276,0.002837
